bib_id,title,note_num,note,type,source
17526742,Othello : [prompt book]. [6].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526743,Othello : [prompt book]. [7].,1,AMDigital Reference: Oth 7,,daniel
17526743,Othello : [prompt book]. [7].,2,Date of production: 24 Oct 1837,,daniel
17526743,Othello : [prompt book]. [7].,3,Edition: Acting edition,,daniel
17526743,Othello : [prompt book]. [7].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526744,Othello : [rehearsal copy]. [8].,1,AMDigital Reference: Oth 8,,daniel
17526744,Othello : [rehearsal copy]. [8].,2,Annotation date: 1827,,daniel
17526744,Othello : [rehearsal copy]. [8].,3,Date of production: 10 Apr 1828,,daniel
17526744,Othello : [rehearsal copy]. [8].,4,Edition: Cumberland edition,,daniel
17526744,Othello : [rehearsal copy]. [8].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526745,Othello : [study book]. [9].,1,AMDigital Reference: Oth 9,,daniel
17526745,Othello : [study book]. [9].,2,Date of production: c.1895,,daniel
17526745,Othello : [study book]. [9].,3,Edition: Booth-Winter edition,,daniel
17526745,Othello : [study book]. [9].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526746,Othello : [prompt book]. [Fo 1].,1,AMDigital Reference: Oth Fo 1,,daniel
17526746,Othello : [prompt book]. [Fo 1].,2,Contains two photographs of the library of the Boston Repertory.,,daniel
17526746,Othello : [prompt book]. [Fo 1].,3,Date of production: 1895-1896,,daniel
17526746,Othello : [prompt book]. [Fo 1].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526747,Othello : [final or souvenir prompt book]. [Fo 2].,1,AMDigital Reference: Oth Fo 2,,daniel
17526747,Othello : [final or souvenir prompt book]. [Fo 2].,2,Contains groundplans and seven photographs of the sets.,,daniel
17526747,Othello : [final or souvenir prompt book]. [Fo 2].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526748,Othello : [prompt book]. [Fo 3].,1,AMDigital Reference: Oth Fo 3,,daniel
17526748,Othello : [prompt book]. [Fo 3].,2,Date of production: 1954,,daniel
17526748,Othello : [prompt book]. [Fo 3].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526749,Othello : [prompt book]. [Fo 4].,1,AMDigital Reference: Oth Fo 4,,daniel
17526749,Othello : [prompt book]. [Fo 4].,2,Annotation date: 1962,,daniel
17526749,Othello : [prompt book]. [Fo 4].,3,Date of production: 1962,,daniel
17526749,Othello : [prompt book]. [Fo 4].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526750,Pericles : [prompt book] 1663-1664.,1,AMDigital Reference: Per 3d Folio,,daniel
17526750,Pericles : [prompt book] 1663-1664.,2,Edition: Third Folio,,daniel
17526750,Pericles : [prompt book] 1663-1664.,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526751,Pericles : [prompt book] 14 Oct 1854.,1,AMDigital Reference: Per 1,,daniel
17526751,Pericles : [prompt book] 14 Oct 1854.,2,Date of production: 14 Oct 1854,,daniel
17526751,Pericles : [prompt book] 14 Oct 1854.,3,Edition: Shakespeare edition,,daniel
17526751,Pericles : [prompt book] 14 Oct 1854.,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526752,Pericles : [prompt book] c.1854.,1,AMDigital Reference: Per 2,,daniel
17526752,Pericles : [prompt book] c.1854.,2,Contains a few simple blocking diagrams.,,daniel
17526752,Pericles : [prompt book] c.1854.,3,Date of production: c.1854,,daniel
17526752,Pericles : [prompt book] c.1854.,4,Edition: Shakespeare edition,,daniel
17526752,Pericles : [prompt book] c.1854.,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526753,Pericles : [preparation copy].,1,AMDigital Reference: Per 3,,daniel
17526753,Pericles : [preparation copy].,2,Contains an illustration form an un-named scene of the play and an illustration of Shakespeare.,,daniel
17526753,Pericles : [preparation copy].,3,Date of production: c.1840-1859,,daniel
17526753,Pericles : [preparation copy].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526754,"Observations on Mr. Kemble in the characters of Cato, Wolsey, and Coriolanus : to which are added his farewell address at Covent Garden theatre and an account of the dinner given at Freemason's tavern, with every particular connected with his retirement from the stage.",1,AMDigital Reference: PN 2598.K5 02,,daniel
17526754,"Observations on Mr. Kemble in the characters of Cato, Wolsey, and Coriolanus : to which are added his farewell address at Covent Garden theatre and an account of the dinner given at Freemason's tavern, with every particular connected with his retirement from the stage.",2,Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue.,,daniel
17526755,Richard III : [rehearsal copy]. [1].,1,AMDigital Reference: Rich III 1,,daniel
17526755,Richard III : [rehearsal copy]. [1].,2,Date of production: 1859,,daniel
17526755,Richard III : [rehearsal copy]. [1].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526756,Richard III : [final or souvenir prompt book]. [10].,1,AMDigital Reference: Rich III 10,,daniel
17526756,Richard III : [final or souvenir prompt book]. [10].,2,Contains maps showing positions of characters (these replace the original watercolour scenes which have been cut out.),,daniel
17526756,Richard III : [final or souvenir prompt book]. [10].,3,Date of production: 20 Feb 1854,,daniel
17526756,Richard III : [final or souvenir prompt book]. [10].,4,Edition: Lacy edition (Kean version),,daniel
17526756,Richard III : [final or souvenir prompt book]. [10].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526757,Richard III : [prompt book]. [11].,1,AMDigital Reference: Rich III 11,,daniel
17526757,Richard III : [prompt book]. [11].,2,Brown ink wash drawings of fourteen scenes.,,daniel
17526757,Richard III : [prompt book]. [11].,3,Date of production: 5 Feb 1838,,daniel
17526757,Richard III : [prompt book]. [11].,4,"Edition: Kemble edition, 1811",,daniel
17526757,Richard III : [prompt book]. [11].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526757,Richard III : [prompt book]. [11].,6,Roles taken form the pencilled 1838 cast list.,,daniel
17526758,Richard III : [prompt book]. [12].,1,AMDigital Reference: Rich III 12,,daniel
17526758,Richard III : [prompt book]. [12].,2,Annotation date: 1837,,daniel
17526758,Richard III : [prompt book]. [12].,3,Date of production: 1 Sep 1830,,daniel
17526758,Richard III : [prompt book]. [12].,4,"Edition: Oxberry edition, 1819",,daniel
17526758,Richard III : [prompt book]. [12].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526759,Richard III : [rehearsal copy]. [13].,1,AMDigital Reference: Rich III 13,,daniel
17526759,Richard III : [rehearsal copy]. [13].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526760,Richard III : [prompt book]. [14].,1,AMDigital Reference: Rich III 14,,daniel
17526760,Richard III : [prompt book]. [14].,2,Date of production: 1 Apr 1811,,daniel
17526760,Richard III : [prompt book]. [14].,3,"Edition: Kemble edition, 1810",,daniel
17526760,Richard III : [prompt book]. [14].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526761,Richard III : [prompt book]. [15].,1,AMDigital Reference: Rich III 15,,daniel
17526761,Richard III : [prompt book]. [15].,2,Date of production: c.1821,,daniel
17526761,Richard III : [prompt book]. [15].,3,"Edition: Oxberry edition, 1819; Stodart edition, 1821",,daniel
17526761,Richard III : [prompt book]. [15].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526762,Richard III : [prompt book]. [16].,1,AMDigital Reference: Rich III 16,,daniel
17526762,Richard III : [prompt book]. [16].,2,Date of production: 1901,,daniel
17526762,Richard III : [prompt book]. [16].,3,Edition: French's Standard Drama,,daniel
17526762,Richard III : [prompt book]. [16].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526763,Richard III : [prompt book]. [17].,1,AMDigital Reference: Rich III 17,,daniel
17526763,Richard III : [prompt book]. [17].,2,Date of production: c.1840,,daniel
17526763,Richard III : [prompt book]. [17].,3,"Edition: Oxberry edition, 1818",,daniel
17526763,Richard III : [prompt book]. [17].,4,Five tinted scene designs taken from Kean.,,daniel
17526763,Richard III : [prompt book]. [17].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526764,Richard III : [prompt book]. [18].,1,AMDigital Reference: Rich III 18,,daniel
17526764,Richard III : [prompt book]. [18].,2,Date of production: 1838,,daniel
17526764,Richard III : [prompt book]. [18].,3,"Edition: Turner's Dramatic Library, Philadelphia",,daniel
17526764,Richard III : [prompt book]. [18].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526765,Richard III : [rehearsal copy]. [19].,1,AMDigital Reference: Rich III 19,,daniel
17526765,Richard III : [rehearsal copy]. [19].,2,Date of production: c.1857,,daniel
17526765,Richard III : [rehearsal copy]. [19].,3,Edition: Modern Standard Drama,,daniel
17526765,Richard III : [rehearsal copy]. [19].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526765,Richard III : [rehearsal copy]. [19].,5,Title page and page 65 missing from the original.,,daniel
17526766,Richard III : [prompt book]. [2].,1,AMDigital Reference: Rich III 2,,daniel
17526766,Richard III : [prompt book]. [2].,2,Date of production: 24 Jun 1859 - Nov 1984,,daniel
17526766,Richard III : [prompt book]. [2].,3,Edition: French's Standard Drama,,daniel
17526766,Richard III : [prompt book]. [2].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526767,Richard III : [prompt book]. [20].,1,AMDigital Reference: Rich III 20,,daniel
17526767,Richard III : [prompt book]. [20].,2,Annotation date: after 1854,,daniel
17526767,Richard III : [prompt book]. [20].,3,Date of production: 1848;1857,,daniel
17526767,Richard III : [prompt book]. [20].,4,Edition: Lacy edition (Kean version),,daniel
